title,url,text,crime
Hitzeschäden auf Autobahnen - Tempo 80 bald nicht mehr nötig,https://www.bild.de/regional/stuttgart/winfried-hermann/blow-ups-tempo-80-autobahnen-47742712.bild.html,"Bruchsal – Geschwindigkeitsbegrenzungen wegen Hitzeschäden an alten Betonautobahnen sollen bald nicht mehr nötig sein. Wo die Fahrbahn nicht ohnehin gerade erneuert werde, sollen als Zwischenlösung Asphaltstreifen für Abhilfe sorgen. Sie könnten die Spannungen aufnehmen, die bei Temperaturen über 30 Grad Celsius zu „Blow Ups” führen können, sagte der Referatsleiter des Regierungspräsidiums Karlsruhe, Jürgen Genthner, am Freitag. Dabei platzen die Nahtstellen zwischen den Betonplatten und stellen sich auf. Insgesamt seien 370 Kilometer Autobahnen in Baden-Württemberg gefährdet, sagte Verkehrsminister Winfried Hermann (Grüne) bei der Besichtigung einer Baustelle auf der A5 (Karlsruhe-Frankfurt) bei Bruchsal. Bis 2025 sollen alle gefährdeten Strecken saniert sein. Mehr aktuelle News aus Stuttgart und Umgebung lesen Sie hier auf stuttgart.bild.de. Sind Sie bei Facebook? Werden Sie Fan von BILD STUTTGART",Nein
Eishockey-Nationalspieler Ehliz: Bescheidener Krieger,https://www.spiegel.de/sport/sonst/eishockey-wm-das-ist-nationalspieler-yasin-ehliz-a-1147135.html,"1,78 Meter groß ist Yasin Ehliz, 85 Kilogramm schwer - und enorm schnell. Der deutsche Flügelstürmer überragte beim 3:2-Sieg der Nationalmannschaft gegen die Slowakei. Der 24-Jährige war der vielleicht wichtigste Mann auf dem Eis in einem Spiel, das aus deutscher Sicht im Rückblick zum ebenfalls wichtigsten des WM-Turniers werden könnte. 0:2 hatte Deutschland zurückgelegen, dann aber Charakter gezeigt, wie Bundestrainer Marco Sturm es nannte. Ehliz zeigt seinen Charakter ohnehin stets, ob er auf dem Eis steht oder auf die Fragen der Journalisten antwortet. Ein Krieger sei Ehliz, hatte sein Trainer in Nürnberg Rob Wilson im März gesagt, nachdem dem Spieler ein Schuss von Teamkollege Patrick Reimer das linke Ohr zerfetzt hatte. Ehliz wurde ins Krankenhaus gebracht und mit rund 20 Stichen genäht. Drei Tage später stand er im Halbfinale gegen Wolfsburg wieder auf dem Eis. Er trug einen Spezialhelm, schoss das 1:0 und bereitete zwei Treffer vor. Die Highlights des deutschen Siegs gegen die Slowakei im Video Gegen die Slowakei erzielte er den 2:2-Ausgleich, war ständig in Bewegung, ging hart in die Zweikämpfe, spielte kluge Pässe und schoss insgesamt sechsmal aufs Tor, so oft wie niemand sonst im Team. Von sich reden mochte Ehliz aber nicht, er lobte lieber seine komplette Angriffsformation: Unsere Reihe hat offensiv super gespielt, wir haben viel Speed und kommen hinten gut raus. Immer wir, nie ich. Dabei schätzt Bundestrainer Marco Sturm Ehliz über alle Maßen. Er hat nicht viele von diesem Spielertyp, der Aggressivität, Abschlussstärke, Übersicht und vor allem Tempo vereint. Gerade die letzte Eigenschaft kommt nach dem Ausfall von NHL-Profi Tobias Rieder deutlich zu kurz im DEB-Team. Ehliz und Reihenkollege Frederik Tiffels sind zwei der wenigen, die Tempo aufnehmen und Gegner überlaufen können. Gemeinsam mit dem erfahrenen Patrick Reimer (34) bilden die beiden Jungstürmer wahrscheinlich unsere beste Reihe, lobte Sturm das Trio nach dem Slowakei-Spiel. Nicht zufällig waren es Reimer und Ehliz, die das Spiel nach dem 0:2 binnen 26 Sekunden ausglichen. Jetzt nehmen sie es ernst Für Eishockeykenner ist Ehliz ein besonderer Spieler. Zuschauer, die den Sport nicht so häufig verfolgen, fällt oft als Erstes der Name auf. Ehliz ist nach Mannheims Sinan Akdag erst der zweite deutsch-türkische Eishockey-Profi. Ehliz' Vater Abdullah hat selbst gespielt, ist Vorstandsmitglied beim EC Bad Tölz, wo Ehliz auch zu spielen anfing. Der sagt: Es fängt mit den Eltern an, die müssen die Kinder mit drei, vier oder fünf Jahren einfach mal aufs Eis stellen und viel Zeit investieren, dann wird man vielleicht belohnt.Der drei Jahre ältere Akdag - gebürtig aus Rosenheim, mittlerweile in Mannheim - wuchs direkt neben der Eishalle auf. Ein Arbeitskollege seines Vaters überredete ihn, mal zum Training zu gehen. Er wurde der erste DEL-Profi mit türkischen Wurzeln und der erste in der Nationalmannschaft. 2015 wurde Akdag Deutscher Meister, 2016 Verteidiger des Jahres. Auch er ist bei der WM im deutschen Kader, sitzt bisher aber meist auf der Tribüne. Ehliz hingegen hat sich fest gespielt. Seine Karriere hätte kaum steiler verlaufen können: Erster Profieinsatz in Nürnberg mit 17 Jahren, erstes Länderspiel mit 19, erste WM mit 21. Heute, mit 24, kann Ehliz auf 328 DEL-Spiele, 78 Tore und 143 Vorlagen zurückblicken. Hinzu kommen 37 Länderspiele mit 13 Toren und vier Vorlagen. Vor zwei Jahren ließ der türkische Verband ihn und seinen Vater einfliegen, der sich auch um das türkische Frauen-Eishockey verdient gemacht hat. Vor Ort warteten Autogrammjäger und Fernsehteams. Vater Abdullah darf sich seitdem Ehrenbotschafter des türkischen Eissportverbandes nennen. Zur Freude der Verwandten in der Türkei. Am Anfang kannten sie den Sport nicht und haben das nicht ernst genommen, sagt Yasin Ehliz, jetzt, mit meiner Karriere in der Profiliga und der WM, nehmen sie es ernst.",Nein
Prozess um Missbrauchsvorwürfe: Cosby-Anwalt nennt mutmaßliches Opfer Trickbetrügerin,https://www.spiegel.de/panorama/justiz/bill-cosby-anwalt-nennt-mutmassliches-opfer-trickbetruegerin-a-1202268.html,"Im neu aufgerollten Strafprozess gegen Bill Cosby wegen sexueller Nötigung hat der Verteidiger des US-Entertainers sein Eröffnungsplädoyer der gehalten. Vor dem Gericht in Norristown im US-Bundesstaat Pennsylvania geht es um die Frage, ob Cosby 2004 die Universitätsangestellte Andrea Constand sexuell missbrauchte. Der Entertainer weist die Vorwürfe zurück.Cosbys neuer Verteidiger Thomas Mesereau, der einst einen Freispruch für den Sänger Michael Jackson in einem Prozess wegen Kindesmissbrauchs errang, bezeichnete Constand in seinem Eröffnungsplädoyer als Trickbetrügerin. Die 45-Jährige habe schon länger finanzielle Probleme gehabt und von dem 80-jährigen Angeklagten nur eines gewollt: Geld, Geld, Geld. Zu Beginn des Prozesses, der am Montag unter Protesten begonnen hatte, hatte Staatsanwalt Kevin Steele in seinem Eröffnungsplädoyer gesagt, Cosby habe der Frau bereits einige Monate nach dem Vorfall in einer außergerichtlichen Einigung 3,38 Millionen Dollar (heute umgerechnet rund 2,75 Millionen Euro) gezahlt. Steele sieht das als Schuldeingeständnis Cosbys - die Verteidigung als Beweis dafür, dass es Constand nur auf das Geld des Entertainers abgesehen hatte. Die frühere Universitätsmitarbeiterin soll im Verlauf des Verfahrens als Zeugin aussagen. Prozess in Pennsylvania: Der Fall Cosby Ein erster Prozess gegen Cosby, der in den Achtzigerjahren mit der Bill Cosby Show weltberühmt geworden war, war vor rund zehn Monaten geplatzt, weil die damalige Jury sich auch nach tagelangen Beratungen nicht auf ein Urteil hatte einigen können. Das jetzige Verfahren mit neuen Geschworenen kann mehrere Wochen dauern (lesen Sie hier die Hintergründe des Falls). Bei einer Verurteilung droht Cosby eine lange Haftstrafe. Staatsanwalt Keele hatte sich am Montag zuversichtlich geäußert, dass Cosby in drei Anklagepunkten wegen eines schweren sexuellen Übergriffs verurteilt wird. Die Darstellung des einstigen Fernsehstars, die Begegnung mit Constand sei einvernehmlich abgelaufen, wies Steele zurück: Angesichts der verabreichten Beruhigungsmittel sei Constand damals gar nicht in der Lage gewesen, irgendetwas zuzustimmen.",Ja
Wo hakt es da bloß?,https://www.faz.net/aktuell/wissen/netzraetsel/netzraetsel-wo-hakt-es-da-bloss-14218641.html,"Wenn man die Geschwindigkeit und Stabilität der heutigen Internetverbindungen mit Zuständen vergleicht, wie sie noch vor zwanzig Jahren herrschten, kann man eigentlich ganz zufrieden sein. Trotzdem kommt es dann und wann vor, dass man im Browser einen URL eingibt und nichts weiter passiert. Es stellt sich recht schnell die Schuldfrage: Ist die aufgerufene Internetseite derzeit generell nicht erreichbar? Oder liegt es womöglich nur am eigenen Rechner beziehungsweise der eigenen Internetverbindung? Ein theoretisch recht nützliches One-Trick-Pony zur Fehlersuche findet sich unter der Bandwurmadresse www.downforeveryoneorjustme.com. Geben Sie hier einfach den URL ein, den Sie nicht erreichen können. Die Website startet nun extern einen weiteren Versuch, die entsprechende Adresse aufzurufen, und gibt kurz darauf kund, ob sie erfolgreich war. Falls ja, antwortet sie recht brüsk mit einem Anflug von Schadenfreude: „It’s just you.“ Schön und gut. Allerdings haben die Betreiber dieses Werkzeugs eines wohl nicht bedacht: Wer gerade eine defekte Internetverbindung hat, wird bereits beim Aufruf von www.downforeveryoneorjustme.com scheitern – geschweige denn eine Rückantwort von ebenjener Seite abrufen können. In der Praxis ist das Tool also nicht ganz so nützlich, wie es scheint. Nun zu unserem Rätsel: Mit welchem englischsprachigen Begriff bezeichnet man die seit dem Systemstart verstrichene Zeit, in der ein Computersystem läuft beziehungsweise funktionstüchtig ist? Bitte schicken Sie Ihren Lösungsvorschlag wie üblich an die Adresse j.reinecke@faz.de. Unter allen richtigen Einsendungen verlosen wir auch dieses Mal einen Einkaufsgutschein für ebook.de im Wert von 25 Euro. Einsendeschluss ist der 11. Mai 2016, 21 Uhr. Die Gewinnerin aus der vergangenen Woche ist Marlies Schroer aus Dortmund mit der Lösung „Vocoder“. Herzlichen Glückwunsch!",Nein
Russland soll Kampfjets nach Syrien geschickt haben,https://www.sueddeutsche.de/politik/is-terrormiliz-russland-soll-kampfjets-nach-syrien-geschickt-haben-1.2655540,"Russland dehnt seine Militärpräsenz in Syrien offenbar aus: Nach US-Angaben hat Moskau mehrere Kampfjets auf seinen Luftwaffenstützpunkt in Latakia gebracht. Die westliche Provinz ist eine Hochburg von Anhängern des syrischen Machthabers Baschar al-Assad. Laut Russland, das Assad militärisch unterstützt, soll damit die Terrormiliz Islamischer Staat (IS) bekämpft werden. Die USA und ihre Verbündeten führen ebenfalls Luftschläge gegen den IS. Beide Großmächte könnten sich ins Gehege kommen. US-Außenminister John Kerry äußerte der Nachrichtenagentur AP zufolge Sorge wegen dieses Vorgangs. Er sei im Gespräch mit Russland, um Zwischenfälle zwischen russischen und amerikanischen Kräften in der Region zu vermeiden, sagte Kerry am Samstag. Im Kampf gegen den IS wollen die USA und Russland offenbar zusammenrücken. Würden wir die Hilfe Russlands im Kampf gegen den IS willkommen heißen - ganz offenkundig, erklärte Kerry am Samstag in London. Er war dort zu Gesprächen mit seinem britischen Amtskollegen Philip Hammond. Wir haben die gleichen Ziele, sagte er dem britischen Fernsehsender Channel 4. Der IS muss zerstört, komplett gestoppt werden. Am Freitag hatten sich die beiden Staaten über die Lage in Syrien ausgetauscht. Die Initiative dafür hatte nach US-Angaben Russland ergriffen. US-Verteidigungsminister Ashton Carter und sein russischer Kollege Sergej Schoigu führten ein einstündiges Telefonat. Carters Sprecher sagte, nach dieser konstruktiven Unterhaltung wollten beide Seiten die Gespräche fortsetzen. Beobachter spekulieren, dass Russland die Flugzeuge zur Unterstützung des Assad-Regimes nach Latakia verlegt haben könnte. Moskau ist einer der letzten Verbündeten Assads. Washington dagegen dringt auf auf eine Ablösung des syrischen Machthabers. Putin und Obama können sich nicht ausstehen. Nun will der russische Präsident mit den USA zusammen in Syrien eingreifen. Sein Plan würde den Krieg eher verlängern.  Kommentar von Hubert Wetzel",Nein
Spekulationen über Teilverkauf,https://taz.de/Archiv-Suche/!5320818&s=&SuchRahmen=Print/,"Der Air-Berlin-Großaktionär ­Etihad ist laut einem Insider optimistisch, dass er Teile der kriselnden Fluglinie an die Lufthansa losschlagen kann. Bei Etihad halte man eine Einigung für sehr wahrscheinlich, erfuhr die Finanznachrichtenagentur dpa-AFX am Mittwoch aus dem Umfeld des Unternehmens. Laut Handelsblatt steht das gesamte dezentrale Geschäft auf der Verkaufsliste, also alle Flüge, die nicht über die Drehkreuze Düsseldorf und Berlin führen. Etihad lehnte eine Stellungnahme ab. (dpa)",Nein
Abiturienten werfen Böller auf Passanten,https://www.welt.de/regionales/koeln/article114684435/Abiturienten-werfen-Boeller-auf-Passanten.html,"Bei Auseinandersetzungen zwischen Schülern sind am Donnerstag in Köln drei Polizisten leicht verletzt worden. Das teilte die Polizei am Freitag mit. Zudem gingen bis Freitag 17 Anzeigen wegen Sachbeschädigung an Schulen ein. Am späten Donnerstagabend hatten sich laut Polizei zwei Gruppen von mehreren hundert Schülern mit Wasser- und Mehlbomben beschmissen. Auf dem Weg zu einer Kölner Schule wurden Bengalos gezündet, Böller flogen. Vor der Schule dann warfen Schüler nach Polizeiangaben Feuerwerkskörper „gezielt“ auf Menschen, drei Polizisten erlitten ein Knalltrauma. Nach einer Prügelei kam ein Schüler in Gewahrsam. Schon in den Tagen zuvor war es in Köln bei den sogenannten Abi-Mottowochen zu Zwischenfällen gekommen: Wände wurden beschmiert, Kuh-Mist und Eier geworfen. Die Gebäudewirtschaft der Stadt Köln geht von einem Schaden von rund 50.000 Euro aus.",Ja
Der Kampf um Erfolgstrainer Sigurdsson,https://www.faz.net/aktuell/sport/mehr-sport/verlaesst-bundestrainer-dagur-sigurdsson-das-handball-team-14498848.html,"Es ist ein Buhlen um einen der angesehensten Handballtrainer im Land. Der Deutsche Handballbund (DHB) kämpft um Dagur Sigurdsson, den Mann, der die Nationalmannschaft zu neuen Höhen geführt hat. Der Vertrag des Isländers als Bundestrainer läuft noch bis zum Sommer 2017. Angeblich gibt es Hinweise, dass Sigurdsson die Zusammenarbeit dann beenden will. Das wird von dem Magazin „Handball Inside“ berichtet. Der DHB reagierte am Mittwoch prompt mit einer Mitteilung. Der Verband kündigte eine Entscheidung über Sigurdssons Zukunft noch vor der im Januar anstehenden Weltmeisterschaft in Frankreich an. „Wir sind in Gesprächen“, sagte Bob Hanning, Vizepräsident Leistungssport des DHB. Die Deutschen sind mit Sigurdsson Europameister geworden – und sie wollen noch mehr. Mit ihm wird bei den Olympischen Spielen 2020 in Tokio die Goldmedaille angepeilt. Sein Kontrakt ist daher mit einer Option auf eine Verlängerung ausgelegt – mit dem Ziel Olympia in knapp vier Jahren. Natürlich wäre es ein harter Schlag für den deutschen Handball, sollte Sigurdsson tatsächlich schon im kommenden Jahr neue Wege einschlagen. „Dass Dagur auch wegen des Europameistertitels und der olympischen Bronzemedaille zu den begehrtesten Trainern zählt, ist keine Überraschung“, sagte der Berliner Hanning. „Wir wissen, was wir an ihm haben – und Dagur weiß, was er am Deutschen Handballbund hat. Weiteres wird sich in den nächsten Wochen entwickeln.“ Klar ist aber auch, dass Sigurdsson in Ländern wie Qatar oder bei einem internationalen Spitzenklub deutlich mehr Geld verdienen würde als beim DHB. Sigurdsson, der im August 2014 den schwächelnden Weltmeister von 2007 übernommen hatte, rückte mit seinen anschließenden Erfolgen in den Fokus. Unter dem Taktik-Experten kehrten die Deutschen in die Weltspitze zurück: Nach dem EM-Titel im vergangenen Januar in Polen folgte im August die Bronzemedaille bei Olympia in Rio. In Frankreich soll sich der Aufschwung fortsetzen. Zunächst aber muss sich das deutsche Team organisieren. So wird nun der Rückraum umgebaut. Beim Auftakt der Qualifikation für die Europameisterschaft 2018 in Kroatien ist unerwartet Spielmacher Martin Strobel nicht dabei. Zuvor hatten bereits der verletzte Julius Kühn und Christian Dissinger aus Regenerationsgründen abgesagt hatten. „Martin ist nicht verletzt, aber hatte ein paar körperliche Probleme. Er möchte sich mehr auf seinen Verein konzentrieren“, sagte Sigurdsson. „Das ist nicht sein Ende in der Nationalmannschaft. Er wird uns immer helfen, wenn Not am Mann ist.“ Am 2. November in Wetzlar gegen Portugal und am 5. November in Zürich gegen die Schweiz startet der Titelverteidiger in die Ausscheidung für die EM. Dritter Konkurrent um einen der ersten beiden Tabellenplätze in der Gruppe 5 für die Teilnahme an dem Turnier ist Slowenien. „Wir wollen den ersten Platz“, sagte der Bundestrainer. Für das fehlende Rückraum-Trio hat Sigurdsson zwei Neulinge ins Team geholt. Ihre Premiere zumindest beim Lehrgang vom 31. Oktober an erleben Philipp Weber von der HSG Wetzlar und Dominik Weiß vom TVB Stuttgart. Wieder dabei sind die Spielmacher Niclas Pieczkowski und Simon Ernst sowie Kreisläufer Jannik Kohlbacher und Linksaußen Rune Dahmke. Auf Torhüter Carsten Lichtlein verzichtet der Bundestrainer, „weil ich zwei andere besser gesehen habe“. Wie in Rio stehen Andreas Wolff und Silvio Heinevetter zwischen den Pfosten, Lichtlein ist nur Reserve. Es gibt also reichlich zu tun für Sigurdsson – auf und neben dem Feld.",Nein
Zeitung: Regierung warnt vor Spaltung der Gesellschaft,https://www.bild.de/news/aktuelles/news/zeitungregierung-warnt-vor-spaltung-der-gesellschaft-50969492.bild.html,"Berlin (dpa) - Die Bundesregierung warnt nach einem Zeitungsbericht vor einer zu starken sozialen Spaltung der Gesellschaft. «Sind die Unterschiede zwischen Arm und Reich zu groß und wird erworbener Reichtum als überwiegend leistungslos empfunden, so kann dies die Akzeptanz der Wirtschafts- und Gesellschaftsordnung verringern», heißt es im Armuts- und Reichtumsbericht der Regierung. Der Bericht liegt der «Süddeutschen Zeitung» vor. Weniger privilegierte Bürger empfänden ihre Anstrengungen vielfach als nicht ausreichend respektiert.",Nein
Exklusive Bilder aus Hatra: Vom Weltkulturerbe zur Todesfabrik,http://www.spiegel.de/sptv/spiegeltv/spiegel-tv-magazin-ueber-befreiung-von-hatra-und-mossul-a-1148055.html,"1800 Jahre haben die Tempelbauten der antiken Stadt Hatra im Nordirak überdauert, bis der IS dort einfiel. SPIEGEL-TV-Reporter Gabriel Chaim durfte nun die schockierende Hinterlassenschaft der Barbaren drehen.",Nein
Autogramm Ducati Diavel: Der Teufel trägt Karbon,https://www.spiegel.de/auto/fahrberichte/ducati-diavel-carbon-test-des-muscle-cruisers-unter-den-motorraedern-a-970253.html,"Der erste Eindruck: Was für ein Muskelprotz. Selbst in luxusverwöhnten Städten wie Monte Carlo sorgt die Ducati Diavel Carbon für Aufsehen.Das sagt der Hersteller: Die Diavel haben wir für Leute gebaut, die gerne auffallen. Alles an dem Motorrad ist ein Statement, eine klare und mutige Ansage: das Design, der Motor, der Sound, sagt Paul Ventura, Projektmanager bei der Audi-Tochter aus Bologna.Ducati hat die Diavel vor drei Jahren eingeführt; für den Hersteller war das Fahrzeug eine radikale Neuerung. Unter den Hardcore-Fans der Marke wurde die Erweiterung des Modellportfolios heiß diskutiert: Darf Ducati - die Musterschmiede für Sport- und Supersportmodelle - überhaupt einen Cruiser bauen, ohne sein Rennsporterbe zu verraten? Die Antwort haben inzwischen die Käufer gegeben: Für den Hersteller ist die Diavel, die zunächst für den amerikanischen Markt konzipiert war, weltweit ein kommerzieller Erfolg. Seit Einführung wurden über 20.000 Exemplare verkauft, Tendenz steigend. Mit der behutsamen Modellpflege soll die Diavel jetzt für die nächsten Jahre fit gemacht werden.Das ist uns aufgefallen: Ducati hat mit der neuen Diavel zwei Fahrzeuge in einem gebaut. Da ist zum einen der langgestreckte und feiste Muskel-Cruiser mit endlosem Radstand, gekürztem Auspuff, herzerfrischendem Blick auf die filigrane Schmiedefelge, dem monströsen 240er Hinterreifen und den dicken Backen. Im Herzen ist die Maschine aber Extremsportler geblieben: Im Gitterrohrrahmen hängt Ducatis teuflisches Aggregat, der Testastretta-11°-DS-V-Motor mit 1198 Kubik, der auch bei Superbikes zum Einsatz kommt. Er ist für die Diavel domestiziert worden, bringt aber immer noch 162 PS Leistung bei 9250/min und ein maximales Drehmoment von 130,5 Nm bei 8000/min an das Hinterrad. Die Sitzbank ist beim neuen Modell noch breiter; die Sitzhöhe liegt bei 770 Millimeter. Die Sitzhaltung ist angenehm; der Tank allerdings lässt durch schiere Länge und Breite den Lenker wie einen Stummel wirken und kleinwüchsige Fahrer schnell verzweifeln. Gas nimmt die Diavel - wie inzwischen die meisten Premiumfahrzeuge - elektronisch durch Ride-by-Wire an.Schon knapp über 2500 Umdrehungen - egal in welchem Gang - schieben die Teufelin so massiv und druckvoll vorwärts, dass die hauseigene und individuell konfigurierbare Traktionskontrolle DTC Sicherheit schenkt. Selbst im Fahrmodus Urban, in dem die Kraft auf hundert PS abgeregelt wird und der sich vorzüglich zum entspannten Mitschwimmen eignet, ist noch genug Schmackes für schnelles Überholen vorhanden. Im Fahrmodus Sport, der exzessiven Einstellung, sind die vollen 162 Pferdestärken allerdings so gefährlich wie eine ungesicherte Waffe - der Testastretta-Motor haut seine Power so brutal und unvermittelt raus, dass die endlos lange und 234 Kilo schwere Fuhre auf Anfrage Wheelies zieht.Der Nachteil dabei: Kanonenkugeln, einmal abgefeuert, fliegen ungern um die Ecke. Die Diavel mit ihrer 50er Upside-Down-Gabel und dem geschickt unter der Einarmschwinge versteckten Federbein ist perfekt abgestimmt. Dennoch hat sie - typisch Langcruiser - die Tendenz, sich in engen Kurven aufzustellen, und muss aktiv um die Ecke gezwungen werden. Wer allerdings weiß, wie er die Zügel straff hält, kann sich auf einen lustvollen Ausritt freuen. Das muss man wissen: Ducati hat sich erst vor wenigen Jahren mit einem Langstrecken-Diavel-Modell versucht, mit Packtaschen und Rückenstütze für die Sozia - wenig erfolgreich. Die Diavel ist und bleibt ein Showbike für den schnellen Ausflug ins Lieblingsrevier und die Fahrt in die Stadt.Für die Standardversion, die sich bereits in den vergangenen Jahren schwächer verkauft hat, ruft Ducati stattliche 17.490 Euro auf. Die Carbon-Ausführung mit den geschmiedeten Marchesini-Felgen kostet ab Werk 20.990 Euro - doch das ist nur der Anfang. Bedient man sich im ausführlichen Zubehörkatalog, tendiert der Preis der Highend-Diavel schnell gegen 30.000 Euro.Das werden wir nicht vergessen: Wer bei der Diavel nur auf die Machomaße achtet, verliert leicht die überragende Elektronik aus den Augen. Das Ducati Safety Pack mit ABS und Traktionskontrolle ist mit das beste, was der Markt derzeit hergibt.",Nein
Oliver Berben & Nico Hofmann: Treffen sich zwei TV-Giganten...,https://www.bild.de/unterhaltung/tv/nico-hofmann/und-oliver-berben-treffen-sich-zwei-tv-giganten-34175224.bild.html,"Sie sind nicht so berühmt wie die großen Stars vor der Kamera. Aber ohne die beiden gäbe es viele Stars gar nicht. TREFFEN DER TV-GIGANTEN BEI BILD! Der eine: Produzent Oliver Berben (43, Constantin Film). Sohn der großen Iris Berben (63, „Rosa Roth“), Quoten-Macher (z.B. „Das Adlon“). Der andere: Produzent Nico Hofmann (54, UFA-Fiction). König großer Stoffe mit Geschichte (gerade im Kino mit „Der Medicus“) und Mehrteiler-Magier („Unsere Mütter, unsere Väter“). Im Job sind sie harte Konkurrenten – privat echte Kumpel. In BILD sprechen Berben und Hofmann über das deutsche TV, ihre Rivalität und warum Fernsehen mehr kosten darf. BILD: Wenn’s um die Quote geht, sind Sie härteste Konkurrenten, privat sollen Sie befreundet sein. Mögen Sie sich eigentlich wirklich? Hofmann: „Natürlich! Oliver hat eine unglaubliche Energie. Ich gehe von jedem Treffen elektrisiert nach Hause.“ Berben: „Ich habe viel von Nico gelernt, z.B. das große Erzählen und das große Denken. Das Beste, was Nico machen konnte, war, von der Regie zur Produktion zu wechseln.“ BILD: Was macht einen Produzenten erfolgreich? Hofmann: „Ein Produzent ist im Grunde nichts anderes als ein Dirigent. Wer gut sein will, muss jedes Instrument beherrschen. Unser gemeinsamer Ziehvater Bernd Eichinger war und bleibt der Erste, der in allem bravourös und souverän war.“ Berben: „Wir finden die Stoffe, die Ideen, stellen das Team zusammen und bringen das Ganze nach vorne.“ BILD: Wie oft frustriert Sie deutsches Fernsehen, wenn Sie selbst Zuschauer sind? Hofmann: „Wir alle müssen respektieren, dass eine Serie wie ,Rosamunde Pilcher‘ nach wie vor konstant 6 Mio. Zuschauer begeistert.“ Berben: „Wir reden immer davon, wie toll die amerikanischen Serien sind. Ich stimme da voll zu. Aber ich weise darauf hin, dass die meisten Serien, die dann immer genannt werden, im Pay-TV laufen, und der Amerikaner im Schnitt 100 Dollar im Monat dafür bezahlt. Wenn wir das hier einführen wollen – nur zu. Ich bin dabei!“ Hofmann: „Wir haben keine andere Chance. Wir müssen besser werden, sonst verlieren wir die junge Generation endgültig an die DVD und ans Internet.“ BILD: Haben Sie jemals selbst mit dem Gedanken gespielt, vor die Kamera zu treten? Berben: „Nein, ich wollte nie Schauspieler werden.“ Hofmann: „Ich habe mal einen Leichenträger gespielt. Das war mein einziger Auftritt. Nicht sehr begabt und ohne Text.“ Berben: „Ich glaube, ich habe noch weniger Talent als der Leichenträger neben mir ...“",Nein
Die Luftwaffenangriffe gehen weiter,https://taz.de/Archiv-Suche/!5365592&s=/,"AMMAN/BEIRUT/BERLIN rtr/ap/taz | Zwei Tage nach dem Abzug der Aufständischen aus Aleppo haben die russische und die syrische Luftwaffe ihre Angriffe auf Rebellen wieder verstärkt. Wie Kämpfer und Anwohner berichteten, wurde das ländliche Gebiet um Aleppo am Samstag beschossen. Dabei seien die Ortschaften Chan al-Assal rund 14 Kilometer westlich der Stadt sowie Hreitan, Andan und Atareb getroffen worden. In der Provinz Aleppo kontrollieren Rebellengruppen noch größere Gebiete im Süden und Westen. Auch die Provinz Idlib im Nordwesten Syriens wurde Ziel von mindestens acht Luftangriffen, die sich gegen die Städte Binisch, Sarakeb und Dschisr al-Schakur richteten. Zahlreiche evakuierte Kämpfer und Zivilisten aus den ehemaligen Rebellengebieten im Osten Aleppos waren mit Bussen in die Provinz Idlib gebracht worden. Idlib wird seit Monaten immer wieder bombardiert; es wird erwartet, dass die nächste große Offensive der syrischen Armee dieser Provinz gilt. Die Region ist eine Hochburg vor allem radikal-islamistischer Rebellengruppen. Am Donnerstag hatte die syrische Armee nach jahrelangen Kämpfen um die Stadt Aleppo erklärt, sie habe die einstige Millionenmetropole wieder vollständig unter ihrer Kontrolle. Russische Truppen fanden nach Angaben des Verteidigungsministeriums vom Montag in Aleppo Massengräber. Sie enthielten die sterblichen Überreste „von mehreren Dutzend Syrern, die grauenhafte Folter und Massaker erlitten“, erklärte Ministeriumssprecher Igor Konaschenkow. Zudem hätten die Aufständischen dort auch zahlreiche Sprengfallen und Minen gelegt, die die Zivilbevölkerung gefährdeten, kritisierte Konaschenkow. Diese Angaben waren von unabhängiger Seite zunächst nicht zu überprüfen.",Nein
