title,url,text,crime
Fall Mollath: Generalbundesanwalt kritisiert OLG Bamberg,https://www.spiegel.de/panorama/justiz/fall-mollath-generalbundesanwalt-ruegt-olg-bamberg-a-914589.html,"München - Seit Jahren wird Gustl Mollath gegen seinen Willen in der Psychiatrie festgehalten, das Bundesverfassungsgericht beschäftigt sich mit einer Verfassungsbeschwerde gegen seine Unterbringung. Nun scheinen die Chancen auf eine Freilassung des 56-Jährigen gestiegen zu sein: Generalbundesanwalt Harald Range hat im Fall Mollath das Oberlandesgericht (OLG) Bamberg gerügt. Das Gericht hatte im August 2011 die fortdauernde Unterbringung in der Psychiatrie angeordnet. Die Bamberger Richter hätten nicht hinreichend belegt und konkretisiert, weshalb von Mollath nach wie vor eine Gefahr ausgehen solle, heißt es in einer 25-seitigen Stellungnahme Ranges an das Bundesverfassungsgericht, die SPIEGEL ONLINE vorliegt. Das OLG habe ferner keine Belege dafür genannt, dass Mollath auch künftig erhebliche Straftaten begehen könnte. Die Tatsache, dass Mollath Therapien verweigere, sei als Begründung nicht ausreichend. Schließlich fehlt es auch an Darlegungen, welche Art rechtswidrige Taten von dem Untergebrachten drohen, wie hoch das Maß der Gefährdung einzuschätzen ist (Häufigkeit, Rückfallfrequenz) und welches Gewicht den bedrohten Rechtsgütern zukommt, schreibt Range. Zudem trage der OLG-Beschluss dem Grundsatz der Verhältnismäßigkeit nur unzureichend Rechnung. So enthalte er keine Erwägungen dazu, ob der Schutz der Allgemeinheit durch weniger belastende Maßnahmen erreicht werden kann. Mollaths Anwalt zeigt sich zuversichtlich Die Stellungnahme des Generalbundesanwalts liegt auch dem bayerischen Justizministerium vor. Das Ministerium stimmt mit dem Generalbundesanwalt vollkommen überein, dass Dreh- und Angelpunkt die Frage der Verhältnismäßigkeit der Unterbringung ist, teilte ein Sprecher mit. In der Stellungnahme erklärt der Generalbundesanwalt, dass eine erneute Überprüfung der Unterbringung von Mollath durch die Fachgerichte erforderlich ist. Dies sei ja bereits durch das Oberlandesgericht Bamberg veranlasst worden, so der Ministeriumssprecher. Mollath war 2006 als gemeingefährlich in die Psychiatrie eingewiesen worden. Er soll seine Frau misshandelt und Autoreifen zerstochen haben. Er sieht sich dagegen als Opfer eines Komplotts seiner Ex-Frau und der Justiz, weil er auf Schwarzgeldgeschäfte hingewiesen hatte.Mollaths Anwalt Michael Kleine-Cosack rechnet noch im August mit einer Entscheidung des Bundesverfassungsgerichtes über die Verfassungsbeschwerde, die er für seinen Mandanten eingelegt hat. Dass der Generalbundesanwalt diese Verfassungsbeschwerde nun ebenfalls als begründet ansieht, spricht für sich, sagte Kleine-Cosack.",Ja
Neuer Marktführer im Mobilfunk durch Fusion von O2 und E-Plus - Newsticker - Die aktuellsten Nachrichten,https://www.bild.de/news/aktuell/neuer-marktfuehrer-im-mobilfunk-durch-fusion-31507548.bild.html,"    Düsseldorf (dpa) - Mit der Übernahme von E-Plus durch O2 entsteht ein neuer Marktführer im deutschen Mobilfunk: Zusammen kommen beide Unternehmen auf 43 Millionen Kunden - das ist mehr als ein Drittel des Marktes. Wenn die Wettbewerbshüter und die Hauptversammlungen von Telefónica Deutschland und der niederländischen E-Plus-Mutter KPN zustimmen, lässt das neue Unternehmen die bisherigen Marktführer T-Mobile und Vodafone hinter sich. Laut KPN zahlt Telefónica Deutschland für die Übernahme 8,1 Milliarden Euro.",Nein
Pensionswirtin mit Beil erschlagen - Prozess in Bielefeld,https://www.bild.de/regional/ruhrgebiet/pensionswirtin-mit-beil-erschlagen--prozess-28043304.bild.html,"Bielefeld (dpa/lnw) - Fünf Monate nach dem Raubmord in einer Pension in Hiddenhausen bei Herford hat am Donnerstag vor dem Landgericht Bielefeld der Prozess begonnen. Angeklagt ist ein 45-Jähriger. Er soll am 2. August 2012 von der Pensionswirtin überrascht worden sein, als er den Tresor aufbrechen wollte. Daraufhin soll er die 72-Jährige mit einem Beil erschlagen haben, um seine Spur zu verwischen. Die Frau kannte den 45-Jährigen, weil dieser im Frühjahr 2012 in der Pension gewohnt hatte. Der Mann bestreitet die Tat. Bis zum 24. Januar sind weitere vier Termine angesetzt.",Ja
Bootsunglück: Italienische Marine rettet fast 400 Flüchtlinge,https://www.spiegel.de/politik/ausland/bootsunglueck-italienische-marine-rettet-fast-400-fluechtlinge-a-936468.html,"Rom - Rund acht Wochen nach dem Flüchtlingsdrama vor der Insel Lampedusa hat die italienische Marine 370 Migranten aus Seenot gerettet. Die Flüchtlinge seien auf vier Schiffen unterwegs gewesen und dann in Schwierigkeiten geraten, teilte die Marine am Freitag mit. Die Menschen seien nach Sizilien gebracht worden. Anfang Oktober hatte ein Schiffbruch vor der Insel Lampedusa mit mehr als 360 Toten für Entsetzen gesorgt. Weiter südlich stoppte die libysche Küstenwache Boote mit rund 300 afrikanischen Migranten in ihren Hoheitsgewässern. Die Flüchtlinge stammten größtenteils aus Mali, Ghana, Senegal und Gambia. Sie wurden in Gefangenenlager der libyschen Behörde für illegale Migration gebracht.Normalerweise reißt der Flüchtlingsstrom über das Mittelmeer nach Europa mit dem Winter ab, weshalb der Zeitpunkt der Rettungsaktion Ende November ungewöhnlich war. Die Migranten aus Afrika nutzen meist die wärmeren Sommer- und Herbstmonate, um die gefährliche Überfahrt zu wagen.In diesem Jahr sind bereits mehr als 30.000 Migranten an den italienischen Küsten angekommen. Der Bürgerkrieg in Syrien und die Unruhen in Ägypten und anderen Länder Afrikas haben einen Flüchtlingsstrom nach Europa ausgelöst. Immer wieder kommt es bei den Überfahrten über das Mittelmeer zu tödlichen Unfällen.",Nein
Designierter SPD-Generalsekretär Klingbeil: Mission: Rettung,https://www.spiegel.de/politik/deutschland/spd-lars-klingbeil-das-ist-der-designierte-generalsekretaer-a-1181902.html,"Der Mann, der Lars Klingbeil die Tür in Jogginghose und Unterhemd öffnet, hat keine Antwort auf die großen Fragen der SPD. Der Hodenhagener ist Angler. Ein geplantes Naturschutzgebiet an der Aller gefährdet sein geliebtes Hobby. Darum sollte sich die SPD kümmern, sagt er. Ein Konflikt zwischen Anglern und Naturschützern - klassische Lokalpolitik eben. Aber eher nicht das Thema, das Klingbeil derzeit umtreibt. Beim Parteitag, der am Donnerstag in Berlin beginnt, will der 39-Jährige Generalsekretär werden. Der Posten, den er anstrebt, gilt als Sprungbrett. Seine Vorgänger waren unter anderem Franz Müntefering, Olaf Scholz und Andrea Nahles. Mehr noch: Klingbeil soll die groß angekündigte Erneuerung der SPD organisieren. Eine schwere Aufgabe. Denn er ist bislang das einzig wirklich neue Gesicht an der Spitze der Sozialdemokratie. Kann das funktionieren? Klingbeil fühlt erst mal an der Basis vor. Wenige Tage vor dem Parteitag tourt er durch seinen niedersächsischen Wahlkreis: Vorlesen in einem Kindergarten und ein Gespräch über Schülertickets im Städtchen Walsrode, dann Bürgersprechstunde und Hausbesuche im benachbarten Hodenhagen.Die Frage, die Klingbeil beschäftigt: Was soll die SPD jetzt machen? Das will er von den Menschen vor Ort wissen.Seit Jamaika gescheitert ist, streitet seine Partei eigentlich nur noch darüber: Will sie Neuwahlen, lieber eine Minderheitsregierung tolerieren - oder doch wieder eine Große Koalition? Klingbeils kleine, nicht-repräsentative Bürgerbefragung endet eindeutig: Nahezu alle Hodenhagener, die ihm die Tür öffnen und auch etwas sagen wollen, raten der SPD zur GroKo. Besser als Neuwahlen, so der Tenor, die würden nur der AfD helfen. Und eine Minderheitsregierung? Das werde doch nicht funktionieren.Im SPON-Wahltrend fällt das Ergebnis dagegen gemischt aus: Die Mehrheit der SPD-Anhänger lehnt demnach eine Regierungsbeteiligung ab, die Unionswähler wiederum befürworten dagegen überwiegend ein neues Bündnis der Volksparteien. Klingbeil selbst will sich nicht festlegen. Vor dem Parteitag ist es eine heikle Phase für die Spitzengenossen, keiner will sich zu weit vorwagen. Geduldig und mit sanfter Stimme referiert der SPD-Mann immer wieder die neue Linie von Parteichef Martin Schulz: ergebnisoffene Gespräche mit der Union, alle Optionen seien denkbar, am Ende entscheide die Basis. Einen Königsweg habe ich nicht, eine solche Situation gab es in der Geschichte der Bundesrepublik noch nicht, sagt Klingbeil. Unterwegs mit Lars Klingbeil: Was soll die SPD jetzt machen? Ob der Parteitag den Kurswechsel absegnet, ist offen. Die Jusos wollen beantragen, eine Große Koalition strikt auszuschließen. Genau das hatte Schulz nach dem Scheitern der Jamaika-Sondierer auch zunächst vorgegeben: Wir stehen angesichts des Wahlergebnisses vom 24. September für den Eintritt in eine Große Koalition nicht zur Verfügung, hieß es in einem SPD-Vorstandsbeschluss vom 20. November. Seitdem ist viel passiert, auf Druck des Bundespräsidenten überlegte Schulz es sich anders. Klingbeil muss nun, bevor er überhaupt gewählt ist, einen Kurswechsel erklären, der schwer zu erklären ist. Und er muss einem Parteichef dienen, der ihn nominiert hat, dessen Führungsstärke aber von nicht wenigen in den eigenen Reihen infrage gestellt wird.Dann wird die SPD bei der nächsten Wahl vielleicht keine Rolle mehr spielen Klingbeils Nominierung war durchaus umstritten, die Frauen in der Partei hätten sich eine Generalsekretärin gewünscht; auch die Parteilinken reagierten unwirsch, weil Klingbeil wie Schulz und der neue Parlamentarische Geschäftsführer Carsten Schneider dem konservativen Seeheimer Kreis angehört. Doch abseits des Proporzdenkens wird Klingbeil in der Partei geschätzt. Als Schulz ihn Mitte Oktober präsentierte, galt das als kluge Wahl: Als Netzpolitiker und Verteidigungsexperte hat er sich Respekt in Partei und Fraktion erarbeitet. Flügelübergreifend wurde ihm zugetraut, das Willy-Brandt-Haus nach dem Debakel bei der Bundestagswahl zu modernisieren. Klingbeil besteht darauf, dass dies auch nach dem Jamaika-Aus seine Hauptaufgabe sei: Wenn die Erneuerung nicht gelingt, wird die SPD bei der nächsten Wahl vielleicht keine Rolle mehr spielen. Klar ist aber auch: Kurzfristig muss der designierte Generalsekretär nun wohl die Gespräche mit der Union organisieren - vorausgesetzt der Parteitag gibt grünes Licht.Doch egal wie es ausgeht: Es scheint kein Szenario zu geben, aus dem die SPD geschlossen hervorgeht.Ruhig und ausgleichend - aber kann er angreifen? Klingbeil bemüht sich, der Lage dennoch etwas Positives abzugewinnen: Statt von einer schwierigen Aufgabe spricht er lieber von einer spannenden Zeit, an die wir uns noch in 20 Jahren erinnern. Die nächtliche achtstündige Beratung der Parteispitze nach dem Treffen von Schulz und Frank-Walter Steinmeier nennt er eine der besten Sitzungen, die ich je in der Partei erlebt habe. Und auch den umstrittenen Vorstandsbeschluss, mit dem Schulz das Nein zur GroKo zunächst zementierte, verteidigt er: Das war eine besondere Situation, auf die niemand vorbereitet war. Von einem Fehler will er nicht sprechen, vorsichtig stellt er lediglich die Frage: Ob man diesen Beschluss heute noch mal so formulieren würde?Mit seiner ausgleichenden Art könnte Klingbeil der richtige Mann für die Beruhigung einer stets aufgeregten Partei sein. Doch kann er auch angreifen, wie es zum Jobprofil eines Generalsekretärs gehört?Er sei eher ein ruhiger Typ, sagt Klingbeil: Ich höre mir vieles an, analysiere und entscheide dann. Er sei keiner, der permanent breitbeinig durch Berlin laufe und ständig auf Testosteron sei. Dabei nannte ihn die Bild-Zeitung bei seinem ersten Einzug in den Bundestag 2005 Reichstagsrocker, weil Klingbeil Frontmann seiner Jugendband Sleeping Silence war, lange Haare und ein Augenbrauenpiercing hatte. Anfang der Nullerjahre arbeitete Klingbeil im Wahlkreisbüro von Gerhard Schröder. Der Altkanzler sei ein anderer Typus Politiker aus einer anderen Zeit, sagt Klingbeil. Ich bin nicht so wie Gerhard Schröder und will meinen eigenen Stil durchsetzen. Trotzdem habe er Respekt vor dessen Leistung. Vieles habe Schröder nur durchgesetzt, weil er an den richtigen Stellen auf den Tisch gehauen hat. Wenn es sein müsse, könne auch er sich durchsetzen, betont der 39-Jährige und verweist auf Kampfkandidaturen sowie inhaltliche Streitfragen bei Vorratsdatenspeicherung oder Fracking. Das, was die anderen falsch machen, wird man benennen. Nach dem neuen Chef der Abteilung Attacke hört sich das allerdings noch nicht wirklich an.",Nein
Mord an Carolin G. - Täter für immer ins Gefängnis?,https://www.bild.de/regional/stuttgart/prozesse/carolin-joggerin-mord-sicherungsverwahrung-54085544.bild.html,"Stuttgart – Im Prozess um den Sexualmord an Joggerin Carolin G. (27) in Endingen bei Freiburg hat sich der psychiatrische Gutachter für eine Sicherungsverwahrung ausgesprochen. Es bestehe Wiederholungsgefahr, sagte der Sachverständige Peter Winckler vor dem Landgericht Freiburg. Zudem sei der Catalin C. (40) voll schuldfähig. Der angeklagte 40-jährige Lastwagenfahrer aus Rumänien hatte zum Prozessauftakt ein Geständnis abgelegt. Die 27-jährige Frau war Anfang November vergangenen Jahres in einem Wald in den Weinbergen von Endingen vergewaltigt und getötet worden. Zudem wird dem Angeklagten der Mord an einer 20 Jahre alten französischen Austauschstudentin aus Lyon im Januar 2014 im rund 400 Kilometer von Endingen entfernten Kufstein in Österreich zur Last gelegt. An beiden Tatorten waren Spuren von ihm gefunden worden. Der Mann wurde im Juni dieses Jahres in Endingen festgenommen. Ein Urteil soll es noch vor Weihnachten geben. Mehr aktuelle News aus Stuttgart und Umgebung lesen Sie hier auf stuttgart.bild.de. Sind Sie bei Facebook? Werden Sie Fan von BILD STUTTGART",Ja
Turnier in Cincinnati: Kerber und Lisicki scheitern in Runde eins,https://www.spiegel.de/sport/sonst/cincinnati-kerber-und-lisicki-in-runde-eins-ausgeschieden-a-1048765.html,"Angelique Kerber und Sabine Lisicki sind beim WTA-Turnier in Cincinnati bereits in der ersten Runde gescheitert. Kerber unterlag der Schweizerin Belinda Bencic 5:7, 3:6. Lisicki verlor 6:3, 3:6, 4:6 gegen die Französin Caroline Garcia. Bereits am Vortag war Andrea Petkovic mit einem Zweisatzsieg gegen ihre Fed-Cup-Kollegin Julia Görges in die zweite Runde eingezogen. Bencic hatte in der Vorwoche das Turnier in Toronto gewonnen und dabei unter anderem Lisicki geschlagen. In der kanadischen Metropole waren Lisicki und Kerber noch ins Achtelfinale eingezogen. Vorjahressiegerin Serena Williams greift wie Maria Scharapowa erst in der zweiten Runde ins Geschehen ein. Das mit knapp 2,7 Millionen Dollar (ca. 2,44 Millionen Euro) dotierte Hartplatzturnier gilt als wichtiger Gradmesser für das letzte Grand-Slam-Turnier des Jahres in New York. Die US Open starten in knapp zwei Wochen. ",Nein
Auto rast in Menge,https://taz.de/Archiv-Suche/!5367157&s=&SuchRahmen=Print/,"Eine 30-Jährige hat in der Silvesternacht an der Oberbaumbrücke in Kreuzberg die Kontrolle über ihr Auto verloren und ist in eine Menschenmenge gefahren. Bei der anschließenden Kontrolle sei Alkohol in der Atemluft festgestellt worden, teilte die Polizei am Sonntag mit. Nach Angaben der Feuerwehr wurden bei dem Unfall fünf Menschen leicht verletzt. Sie hatten auf einem Bordstein gesessen. Angesichts dieses glimpflichen Ausgangs könne man von einem „Silvesterwunder“ sprechen, so die Feuerwehr. (dpa)",Nein
Ex-Drogeriekönig: Staatsanwaltschaft fordert drei Jahre Haft für Anton Schlecker,https://www.spiegel.de/wirtschaft/soziales/anton-schlecker-staatsanwaltschaft-fordert-drei-jahre-haft-fuer-ex-drogeriekoenig-a-1179321.html,"Ex-Drogeriemarktkönig Anton Schlecker soll nach dem Willen der Staatsanwaltschaft für drei Jahre ins Gefängnis. Diese Strafe beantragten die Vertreter der Anklage im Bankrottprozess gegen den 73-Jährigen in ihrem Plädoyer am Landgericht Stuttgart. Für Schleckers Sohn Lars beantragten sie zwei Jahre und zehn Monate Haft, für Tochter Maike zwei Jahre und acht Monate.Aus ihrer Sicht hat Schlecker vor der Insolvenz der einst größten Drogeriemarktkette Europas mehrere Millionen Euro beiseitegeschafft und damit dem Zugriff der Gläubiger entzogen. Außerdem soll Schlecker jahrelang überhöhte Stundensätze an die von seinen Kindern geführte Logistik-Tochterfirma LDG gezahlt und damit ebenfalls einen Millionenschaden verursacht haben. Prozess gegen Anton Schlecker: Plötzlich im Rampenlicht Insgesamt gehen die Staatsanwälte von einer Schadenssumme von gut 16 Millionen Euro aus. Sie hatten in einem langen Vortrag zusammengefasst, welche Beweise gegen Schlecker das Anfang März begonnene Verfahren ans Licht brachte. Anschließend erhielten die Verteidiger von Schlecker das Wort. Knackpunkt in dem Prozess ist die Frage, wann Anton Schlecker hätte wissen müssen, dass sein Imperium zahlungsunfähig ist - denn von da an hätte er keinen Cent mehr daraus abziehen dürfen. Weil auch die Staatsanwaltschaft mittlerweile von einem späteren Zeitpunkt ausgeht als demjenigen, der in der Anklage zunächst genannt war, verringerte sich auch der Umfang der Vorwürfe und der damit verbundene Schaden. Schleckers Verteidiger halten die Forderung der Staatsanwaltschaft für überzogen. Anwalt Norbert Scharf sprach in seinem Plädoyer von einem minder schweren Fall, empfahl dem Gericht selbst aber kein konkretes Strafmaß für den 73-Jährigen.Der Schlecker-Konzern ging im Januar 2012 in die Insolvenz, Zehntausende Mitarbeiter verloren ihre Jobs. Ein Strafverfahren wegen strittiger Beraterverträge gegen die Frau des früheren Drogeriemarktchefs, Christa Schlecker, wurde eingestellt.",Ja
Wir tun viel - und zwar freiwillig,https://www.faz.net/aktuell/wirtschaft/vollbeschaeftigung/nein-wir-tun-viel-und-zwar-freiwillig-12159149.html,"Vollbeschäftigung: Das klingt ja irgendwie nach guten alten Zeiten. Nach einer Ära, an die sich unsere Eltern gern zurückerinnern und seufzen: „Ach, damals…“ Und in gewisser Weise haben sie doch Recht: Wie wunderbar entspannt wird es sein, das Ende der Unterbeschäftigung! Künftig werden wir uns weniger vor der Arbeitslosigkeit fürchten müssen. Denn  es wird beste Chancen geben, bald wieder eine neue Stelle zu finden. Wir können Schluss machen mit schlechten Chefs und langweiligen Arbeitsinhalten. Wie beruhigend! Unser Job ist nicht länger der einzige auf weiter Flur; wir können uns auch mal wegbewerben. Die neue Entspanntheit wird sogar schon früher anfangen: bei der Studien- und Berufswahl. Wie viele junge Menschen haben sich in der Vergangenheit für BWL und Jura eingeschrieben, obwohl sie Zahlen und Paragraphen nicht allzu gerne mochten? Wie viele haben sich gezwungen, „was Solides“ zu lernen, obwohl sie lieber etwas Kreatives gemacht hätten? Sich zu verbiegen, zuerst auf die Sicherheit zu schauen und dann auf den Spaß – selbstverständlich ist das anstrengend. Und selbstverständlich gibt die Vollbeschäftigung uns die Möglichkeit zurück, wieder mehr auf unsere Neigungen zu achten. Schon wahr: Wer endlos herumstudiert und hinterher durch den Bachelor in Germanistik fällt, darf auch in Zukunft nicht auf eine Stelle im Top-Management hoffen. Wer im Büro nur auf Facebook herumsurft und die Vorgesetzten beleidigt, wird auch in der Vollbeschäftigung keinen Fuß auf den Boden bekommen. Doch der kleine, aber entscheidende Vorteil gegenüber der Unterbeschäftigung ist: Wir müssen uns nicht länger abrackern bis zum Umfallen, weil über uns das Damoklesschwert Arbeitslosigkeit schwebt. Künftig dürfen wir uns anstrengen – und zwar freiwillig. Das werden viele Arbeitnehmer in der Vollbeschäftigung sogar noch stärker tun als früher. Denn Arbeit, die wir richtig gut machen, macht uns auch viel glücklicher. Wir bekommen Lob und Anerkennung, wir können uns freuen an den schönen Produkten und Ergebnissen, die wir erzielt haben. Am Ende bekommen wir womöglich auch noch eine Gehaltserhöhung oder Beförderung. Dass Vollbeschäftigung herrscht, heißt nämlich nicht, dass die Anreize für Anstrengung fehlen. Es heißt lediglich, dass der Druck kleiner wird, dass die Überanstrengung seltener vorkommt, dass die Burnout-Fälle weniger werden. Viele Menschen werden dadurch sogar noch produktiver werden. Ihr Motor ist künftig Belohnung statt Bestrafung. So sichern sie sich auch für den Fall ab, dass die Vollbeschäftigung endet. Stress wird es weiterhin geben. Doch der Ehrgeiz wird ihn verursachen und nicht die Angst. Letzten Endes verhält es sich mit der Anstrengung in der Vollbeschäftigung ebenso wie mit der Anstrengung im Sport: Niemand zwingt uns, in unserer Freizeit Langstrecke zu laufen, auf Bälle einzutreten oder Gipfel zu besteigen. Sehr viele Menschen machen all das trotzdem. Sie beteiligen sich an Wettbewerben, freuen sich daran, ihre Leistungen zu verbessern und tun nebenher Gutes für ihre Gesundheit. In der Vollbeschäftigung wird man sich künftig fragen: „Und - welchen Sport machst du?“ So mancher wird dann antworten: „Ich mache Karriere.“",Nein
Gesundheitsgefahr: Drogerie dm ruft Cremeseife wegen Keimen zurück,https://www.spiegel.de/gesundheit/diagnose/drogerie-dm-ruft-cremseife-wegen-keimen-zurueck-a-1142649.html,"Die Drogeriekette dm hat den Artikel Balea Cremeseife Buttermilk & Lemon 500 ml zurückgerufen. Grund für die Warnung und den Rückruf: Wegen vereinzelter Verbraucherreklamationen und nachfolgender Überprüfung durch den Hersteller ist von einer Verunreinigung vereinzelter Flaschen mit dem Bakterium Enterobacter gergoviae auszugehen. Bei regelmäßigem Kontakt kann dies beispielsweise bei bestehenden Hautverletzungen zu einer Infektion mit diesem Keim führen. Enterobacter-Baktieren kommen in der Darmflora vor und sind auch sonst in der Umwelt häufig nachweisbar - etwa in Stuhl- und Kotproben von Mensch und Tieren. Enterobacter der Spezies gergoviae können beim Menschen eine Infektion auslösen, müssen das aber nicht zwingend, wie das Bundesinstitut für Risikobewertung schreibt. Gefährdet sind jedoch vor allem Menschen mit einer schwachen Immunlage. Enterobacter können unterschiedliche Infektionen auslösen. Dazu gehören etwa Blutvergiftungen, Entzündungen der unteren Atemwege, Entzündungen von Haut und Gewebe und von Organen. Auch Harnwegsinfektionen oder Augenentzündungen sind bekannt.Lebensmittelhygiene: So verbannen Sie Bakterien aus Ihrer Küche Vom Rückruf betroffen sind ausschließlich die Waren der Chargen 637541 und 637542 mit dem Mindesthaltbarkeitsdatum (MHD) 06.2019. Diese Angaben seien laut einer Mitteilung des Unternehmens leicht auf dem Flaschenboden zu erkennen. Die Nachfüllpacks der Balea Cremeseife Buttermilk & Lemon 500 ml sind nicht betroffen. Dm bittet ihre Kunden, das Produkt mit oben genannter Chargennummer und dem MHD nicht zu verwenden und in die dm-Märkte zurückzubringen. Der Kaufpreis wird erstattet. ",Nein
Krim: Ukraine kappt Stromversorgung für Halbinsel,https://www.sueddeutsche.de/politik/konflikte-krim-ukraine-kappt-stromversorgung-fuer-halbinsel-dpa.urn-newsml-dpa-com-20090101-140324-99-01164,"Simferopol (dpa) - Nach dem umstrittenen Beitritt der Krim zu Russland werfen die neuen Machthaber auf der Halbinsel der Ukraine vor, die Stromversorgung zu kappen. Nur etwa 50 Prozent des vereinbarten Lieferumfangs komme im Moment auf der Krim an, sagte Vizeregierungschef Rustam Temirgalijew in Simferopol am Montag. Er warf der Ukraine vor, die Halbinsel nach ihrem Anschluss an Russland nun unter Druck setzen zu wollen. Die Krim sei aber vorbereitet und habe Hunderte Dieselgeneratoren, um auf Stromsenkungen zu reagieren. Krankenhäuser, Pumpstationen für die Wasserversorgung und die Machtstrukturen würden weiter ausreichend versorgt, sagte Temirgalijew. Gegenwärtig würden neun mobile Elektrizitätsstationen errichtet. Damit werde die Halbinsel in anderthalb Monaten unabhängig von der Station des ukrainischen Kernlandes sein. Im schlimmsten Fall drohe für diese Zeit eine eingeschränkte Versorgung. Ukrainische Medien berichteten, dass der Strom etwa in Jalta, Sudak und Jewpatorija ausgefallen war am Sonntagabend. Der Versorger Krimenergo gab dem ukrainischen Unternehmen Ukrenergo die Schuld an den Engpässen. Der ukrainische Regierungschef Arseni Jazenjuk hatte zuvor erklärt, dass ungeachtet der Spannungen die Halbinsel weiter versorgt werden solle, Russland dafür aber zahlen müsse.",Nein
Frankreichs Jugend feiert Macron,https://www.sueddeutsche.de/politik/wahlen-frankreichs-jugend-feiert-macron-dpa.urn-newsml-dpa-com-20090101-170508-99-357446,"Paris/Lille (dpa) - Ein blau-weiß-rotes Fahnenmeer, Pop-Musik in Disko-Lautstärke und die Hoffnung auf echten Neuanfang: Tausende Anhänger des künftigen französischen Präsidenten Emmanuel Macron haben auf dem Platz vor dem weltberühmten Pariser Louvre den Wahlsieg ihres Kandidaten gefeiert. Bei einer riesigen Freiluftparty sorgten DJs für ausgelassene Stimmung bei dem überwiegend jungen Publikum. Als der Sieger um kurz nach 22.30 Uhr zur Europahymne Freude, schöner Götterfunken auf die Bühne tritt, wird er wie ein Popstar gefeiert. Emmanuel-Rufe tönen durch die Nacht. Die Wahlparty Macrons, der mit 39 Jahren jüngster französischer Präsident aller Zeiten wird, erinnert eher an ein Musik-Festival als an eine Wahlparty. Nach der Rede steigen Macron, seine 25 Jahre ältere Frau Brigitte und das Wahlkampfteam auf die Bühne, alle sind sichtlich gerührt. Anhänger rufen: Brigitte, Brigitte! Es wird ausgelassen getanzt, gelacht und gesungen. Eine junge Frau klettert sogar auf einen Laternenpfahl, um dort vor laufenden Kameras ihren Oberkörper bis auf den BH zu entblößen. Seht her, das ist das neue liberale Frankreich, scheint die Botschaft zu lauten. Das Wort des Abends lautet eindeutig Hoffnung. Fast jeder nimmt es in den Mund, wenn er darüber spricht, warum er trotz wenig frühlingshafter Temperaturen vor das Louvre-Museum gekommen ist. Wir hatten jetzt Jahrzehnte lang Präsidenten, die rechts oder links waren, und die haben nichts erreicht, sagt beispielsweise der 28 Jahre alte Jura-Student Jesse Journo. In Deutschland oder in Großbritannien sei die Arbeitslosigkeit viel niedriger als in Frankreich. Mehr Arbeitsplätze und mehr Sicherheit, das seien die Projekte, die Macron jetzt unbedingt anpacken müsse. Ich hoffe, dass er das schafft, sagt der überzeugte Macron-Anhänger. Es mag sich vielleicht merkwürdig anhören, aber ich hoffe vor allem, dass unter Macron das Bild Frankreichs im Ausland wieder besser, moderner und jugendlicher wird, sagt Philippe Vaillet (53). Wie Rechte und Konservative in den letzten Jahren eine Kampagne gegen die Homo-Ehe geführt hätten, sei eine Schande für das Land gewesen. Zu den wenigen Familien, die gekommen sind, gehören Eric und Anne-Claire Lanoe mit ihren beiden Kindern Calista (15) und Robin (12). Die als Führungskräfte arbeitenden Pariser haben Macron gewählt, weil sie hoffen, dass er am ehesten in der Lage sein könnte, das Land wieder wettbewerbsfähig zu machen. Macron ist ein guter Redner, sagt Anne-Claire. Nun müssen wir hoffen, dass er auch denjenigen Hoffnung geben kann, die ihn nicht gewählt haben, sagt sie mit Blick auf die vielen Millionen Franzosen, die für die Front-National-Kandidatin Marine Le Pen gestimmt haben. Was blieb denn heute anderes übrig, als Macron zu wählen?, fragt die 23-jährige Verkäuferin Sarah. Ähnlich äußert sich der 22-jährige Emin Yesilbas, der in der ersten Wahlrunde für den Linkspopulisten Jean-Luc Mélenchon gestimmt hatte. Ich komme aus einer Migrantenfamilie, sagt er. Ich feiere heute, dass die Front National nicht gewonnen hat. Viele Wähler taten sich schwer. Auch die frühere Kunstlehrerin Blanche unternahm alles, um Le Pen zu verhindern. Sie habe in den vergangenen Tagen ihre Freunde aufgerufen, um gegen die Populistin zu stimmen, erzählt die 78-Jährige nach der Stimmgabe am Vormittag. Im ersten Wahlgang gehörte Blanche noch zu jenen rund 22 Prozent, die nicht ins Wahlbüro gingen. Einst wählte sie sozialistisch. Aber das ist schon Jahre her. Der Linksaußen-Politiker Mélenchon war auch der Favorit von Laurence gewesen. Die 48-Jährige ist Mathematik-Lehrerin und unterrichtet im Pariser Vorort Saint-Denis an einem Gymnasium in einem sozialen Brennpunkt. Sie habe für den 65-Jährigen gewählt, weil dieser das von vielen als korrumpiert empfundene Regierungssystem umbauen wollte, milliardenschwere Zusatzausgaben und Investitionen fordere sowie die EU-Verträge neu verhandeln wolle.",Nein
